Date,CPI,Real_10Y_Yield
1902-01-01,2.4692266114072714,0.04140096360993402
1902-02-01,3.7500292539980773,0.04486367443156896
1902-03-01,3.7500292539980773,0.04465454135540158
1902-04-01,6.329130288717333,0.04487341176059736
1902-05-01,7.5949994489525,0.042564838890937276
1902-06-01,8.860653110033212,0.042338885271958754
1902-07-01,7.499845715816322,0.041421447220714946
1902-08-01,4.938348146680882,0.04410164872503851
1902-09-01,4.877914599073474,0.04644798420196082
1902-10-01,12.195461233539406,0.04594373564682626
1902-11-01,7.228457246484088,0.038962369147356166
1902-12-01,7.142712377290961,0.04339265417047882
1903-01-01,9.638592525620403,0.04431724671829986
1903-02-01,9.638592525620403,0.04238897906494926
1903-03-01,6.024415187085119,0.042212322616817566
1903-04-01,4.76228116071824,0.04578889185635976
1903-05-01,1.1763127167273346,0.04484734136715879
1903-06-01,0.0,0.047407806693567985
1903-07-01,0.0,0.04826538709210147
1903-08-01,1.1763127167273346,0.04765278238098895
1903-09-01,1.1630323934488151,0.04528729325558259
1903-10-01,-6.522141407515725,0.045157622968754696
1903-11-01,-4.493988699309515,0.05190443168912053
1903-12-01,-5.5553874108577705,0.04867423561536285
1904-01-01,-4.395573554063336,0.04813570431978134
1904-02-01,-2.198254486505846,0.045710244506986346
1904-03-01,0.0,0.04343245632366151
1904-04-01,-1.1365944697188324,0.04145282110891789
1904-05-01,-1.1626364760107033,0.04367862915370019
1904-06-01,-1.1626364760107033,0.04321971566127525
